Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.07346942257929,152.00677294909147,64.03680684880487,2.3268425407105378e-4,2.3268425407105378e-4,1.980000000000004e-2,"cx0_1: 1.743e-2 "
1,4.943840165133765,172.71188343294773,48.452007831398426,4.1801533165245874e-4,4.1801533165245874e-4,2.079999999999993e-2,"cx1_2: 2.981e-2 , cx1_4: 1.276e-2 , cx1_0: 1.743e-2 "
2,4.668164833985231,118.92389729297767,146.09611561514203,2.1338895860179846e-4,2.1338895860179846e-4,1.5100000000000002e-2,"cx2_3: 5.733e-3 , cx2_1: 2.981e-2 "
3,4.887320748693401,69.80050445579725,77.88420126131383,1.9270955613693647e-4,1.9270955613693647e-4,2.400000000000002e-2,"cx3_2: 5.733e-3 , cx3_5: 1.192e-2 "
4,5.01635774386101,96.92829733909198,169.35802191556505,2.247973246676672e-4,2.247973246676672e-4,1.8900000000000028e-2,"cx4_7: 5.191e-3 , cx4_1: 1.276e-2 "
5,4.950537860037209,109.0599619725208,103.63303086011956,2.1686525185302002e-4,2.1686525185302002e-4,1.9600000000000062e-2,"cx5_8: 2.697e-2 , cx5_3: 1.192e-2 "
6,4.9706212928173885,102.4552146660816,141.73364743130102,2.3402630797337255e-4,2.3402630797337255e-4,1.2299999999999978e-2,"cx6_7: 1.026e-2 "
7,4.889862689565856,121.97296840275328,210.6000448186284,1.8471941980818603e-4,1.8471941980818603e-4,2.0999999999999908e-2,"cx7_10: 6.219e-3 , cx7_6: 1.026e-2 , cx7_4: 5.191e-3 "
8,4.769846482892927,87.77527875717249,59.73277186057341,2.890310408867896e-4,2.890310408867896e-4,7.06e-2,"cx8_5: 2.697e-2 , cx8_9: 1.073e-2 , cx8_11: 1.088e-2 "
9,4.948866905812432,127.26504634368749,51.940212264773955,2.4962142876583257e-4,2.4962142876583257e-4,3.43e-2,"cx9_8: 1.073e-2 "
10,4.966297480359217,112.20879382281856,141.66987007448427,3.0453446604149085e-4,3.0453446604149085e-4,3.300000000000003e-2,"cx10_12: 6.263e-3 , cx10_7: 6.219e-3 "
11,4.664630432805011,133.69624743132457,163.22555268324817,1.588019001257186e-4,1.588019001257186e-4,1.970000000000005e-2,"cx11_14: 4.681e-3 , cx11_8: 1.088e-2 "
12,4.741467368868429,173.430532774673,68.01195005380654,2.2013313975031247e-4,2.2013313975031247e-4,4.700000000000004e-2,"cx12_13: 1.203e-2 , cx12_10: 6.263e-3 , cx12_15: 5.828e-3 "
13,4.879067807300359,100.10942474357871,31.132712326962935,1.1387733404602566e-3,1.1387733404602566e-3,1.7300000000000093e-2,"cx13_14: 1.176e-2 , cx13_12: 1.203e-2 "
14,4.774815465647037,162.93000692304614,187.27988729109128,1.9939254162733115e-4,1.9939254162733115e-4,1.0020000000000007e-1,"cx14_11: 4.681e-3 , cx14_13: 1.176e-2 , cx14_16: 4.114e-2 "
15,4.860833886014366,122.0192352286717,166.9967873063774,1.8518002805630238e-4,1.8518002805630238e-4,7.379999999999998e-2,"cx15_18: 4.518e-3 , cx15_12: 5.828e-3 "
16,4.978319935052086,98.89617874757627,133.03293787432628,5.388427430545588e-4,5.388427430545588e-4,1.7299999999999982e-2,"cx16_14: 4.114e-2 , cx16_19: 9.747e-3 "
17,5.000298803578993,95.36324736523322,37.77214045964786,2.42018112878946e-4,2.42018112878946e-4,2.069999999999994e-2,"cx17_18: 7.416e-3 "
18,4.772460050430038,121.97448273451222,54.61866556148401,1.7752865378482333e-4,1.7752865378482333e-4,2.3499999999999965e-2,"cx18_21: 7.455e-3 , cx18_17: 7.416e-3 , cx18_15: 4.518e-3 "
19,4.807715492268954,137.73227176202286,171.94384055192384,1.9787712168253832e-4,1.9787712168253832e-4,1.4900000000000024e-2,"cx19_16: 9.747e-3 , cx19_22: 5.028e-3 , cx19_20: 7.617e-3 "
20,5.045024896505911,114.06531832214333,137.81038097595987,2.3104752542621955e-4,2.3104752542621955e-4,3.180000000000005e-2,"cx20_19: 7.617e-3 "
21,4.94102569924811,113.74531493366945,117.24786275343266,3.046940429776409e-4,3.046940429776409e-4,2.289999999999992e-2,"cx21_18: 7.455e-3 , cx21_23: 7.303e-3 "
22,4.906802340615865,124.01146726635332,154.46625439803893,2.0480838725267647e-4,2.0480838725267647e-4,2.4799999999999933e-2,"cx22_19: 5.028e-3 , cx22_25: 5.878e-3 "
23,4.891598142425458,113.35048456768682,149.14007980195603,2.6206364828566976e-4,2.6206364828566976e-4,2.1399999999999975e-2,"cx23_24: 9.921e-3 , cx23_21: 7.303e-3 "
24,4.66434976687105,101.0542221780668,60.62450190372491,3.2442429559188454e-4,3.2442429559188454e-4,3.510000000000002e-2,"cx24_23: 9.921e-3 , cx24_25: 7.983e-3 "
25,4.742062405492591,128.86510414275725,50.891217157231594,2.3442973020170894e-4,2.3442973020170894e-4,5.3300000000000014e-2,"cx25_22: 5.878e-3 , cx25_26: 6.141e-3 , cx25_24: 7.983e-3 "
26,4.9616608349501305,96.40444416471277,146.2309967293776,1.9835353686036477e-4,1.9835353686036477e-4,2.7200000000000002e-2,"cx26_25: 6.141e-3 "
