Qubit,T1 (µs),T2 (µs),Frecuency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,142.28154074351235,79.11544932431106,4.819495052644601,1.4000000000000012e-2,5.54283908499501e-4,"cx0_1: 6.911e-3"
Q1,67.6178086904613,31.32944043142029,4.8911003214386195,2.400000000000002e-2,7.843936083330336e-4,"cx1_0: 6.911e-3, cx1_2: 8.177e-3, cx1_3: 1.049e-2"
Q2,118.75863239347215,104.53233495147443,4.716880754769682,1.9000000000000017e-2,5.446543725090161e-4,"cx2_1: 8.177e-3"
Q3,117.97806414931642,74.5751169702242,4.789041096033765,2.300000000000002e-2,7.624304974063669e-4,"cx3_1: 1.049e-2, cx3_4: 9.949e-3"
Q4,83.49013173234607,38.52044098971993,5.02369447654526,5.600000000000005e-2,8.443675222207756e-4,"cx4_3: 9.949e-3"
