Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,77.41810178234627,95.09411052238434,4.8194615630122,1.8000000000000016e-2,5.86242487100638e-4,"cx0_1: 5.101e-3"
Q1,90.44848481632451,41.766283835722554,4.891108007429243,2.400000000000002e-2,7.254955758490267e-4,"cx1_0: 5.101e-3, cx1_2: 1.591e-2, cx1_3: 1.192e-2"
Q2,15.931933452750311,18.084103866031967,4.716866979820605,6.299999999999994e-2,2.73410988142379e-3,"cx2_1: 1.591e-2"
Q3,80.88901283359937,48.24047234143619,4.789030193217991,2.0000000000000018e-2,9.07524963872354e-4,"cx3_1: 1.192e-2, cx3_4: 1.064e-2"
Q4,81.06736990778558,40.58577303314777,5.023685245573637,3.300000000000003e-2,1.058682728874721e-3,"cx4_3: 1.064e-2"
