Qubit,T1 (µs),T2 (µs),Frecuency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,69.09650879481227,59.446823954819,5.286307382042977,1.0499999999999954e-2,8.197561644042009e-4,"cx0_1: 1.315e-2, cx0_2: 1.395e-2"
Q1,31.07634835997663,39.89437822774891,5.237855769804258,1.200000000000001e-2,1.0681061350745241e-3,"cx1_0: 1.315e-2, cx1_2: 1.509e-2"
Q2,50.92142171681035,76.46163725354826,5.030257104870893,1.550000000000007e-2,8.773915561833471e-4,"cx2_0: 1.395e-2, cx2_1: 1.509e-2, cx2_3: 2.081e-2, cx2_4: 1.863e-2"
Q3,48.91493535092579,29.763417545716386,5.296054048086066,8.499999999999952e-3,8.108421634060692e-4,"cx3_2: 2.081e-2, cx3_4: 1.396e-2"
Q4,50.11817844377472,38.189946552416366,5.084677189620636,1.849999999999996e-2,1.1480499460012252e-3,"cx4_2: 1.863e-2, cx4_3: 1.396e-2"
