Qubit,T1 (µs),T2 (µs),Frecuency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,63.5655270470039,18.38638524492989,4.795931012342111,6.799999999999995e-2,8.448897433915045e-4,"cx0_1: 1.950e-2"
Q1,35.84039745384138,19.067915255740555,4.940050694268856,4.800000000000004e-2,2.3823783129210806e-3,"cx1_0: 1.950e-2, cx1_2: 1.376e-2, cx1_3: 2.188e-2"
Q2,73.94697191482513,98.69231129807385,4.833245282694819,2.100000000000002e-2,7.887989956742674e-4,"cx2_1: 1.376e-2"
Q3,147.34063447613644,113.52032814574463,4.807986324161927,1.8000000000000016e-2,1.1222110670329796e-3,"cx3_1: 2.188e-2, cx3_4: 7.191e-3"
Q4,85.3147190149396,47.901405531968635,4.749894193071819,1.7000000000000015e-2,1.3865917755982817e-3,"cx4_3: 7.191e-3"
