Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,5.175375780927735,88.14608082893015,112.69060040381237,6.49999999999995e-3,0.00029202956030582335,"cx0_1: 1.060e-2 "
1,5.267231580589683,51.45108314516654,111.02161082742636,1.5600000000000058e-2,0.0003634919143903128,"cx1_2: 7.803e-3 , cx1_0: 1.060e-2 "
2,5.052377108620589,84.63893305159355,121.2927092802337,1.7299999999999982e-2,0.00023022023121432644,"cx2_3: 7.108e-3 , cx2_1: 7.803e-3 "
3,4.855932248098143,72.81597786138919,22.97157436825098,1.4100000000000001e-2,0.0002448093181604696,"cx3_4: 6.889e-3 , cx3_2: 7.108e-3 "
4,5.118551627055392,98.82054403935282,92.48170027528282,2.5399999999999978e-2,0.0002892065599682298,"cx4_3: 6.889e-3 "
