Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,4.968730007455558,74.68596836394202,70.92348146422682,3.049999999999997e-2,0.0002094329179159403,"cx0_1: 6.822e-3 "
1,4.770075014718213,74.67469252685422,70.49551689674423,2.5900000000000034e-2,0.000340232889931228,"cx1_2: 2.479e-2 , cx1_0: 6.822e-3 "
2,5.0151560078631805,54.51009249445311,95.9884720129891,2.7599999999999958e-2,0.0004449553060618344,"cx2_3: 1.096e-2 , cx2_1: 2.479e-2 "
3,5.259268256772982,77.60019489275018,109.21246313570883,3.0899999999999928e-2,0.00039504838922446473,"cx3_4: 1.048e-2 , cx3_2: 1.096e-2 "
4,4.997612702578257,80.414799182617,109.72322731437389,3.720000000000001e-2,0.0003534055086774998,"cx4_3: 1.048e-2 "
