Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,107.17287618772336,99.91864507470622,4.819487906840979,2.0000000000000018e-2,6.608661268521599e-4,"cx0_1: 6.171e-3"
Q1,110.32968683393617,36.38473115436901,4.891101562018719,2.5000000000000022e-2,7.235089504519807e-4,"cx1_0: 6.171e-3, cx1_2: 1.291e-2, cx1_3: 1.404e-2"
Q2,45.92126002729117,62.9381047764869,4.7168633920132175,2.300000000000002e-2,8.223643992325353e-4,"cx2_1: 1.291e-2"
Q3,72.95427832092005,74.72056834721133,4.789042769165296,3.500000000000003e-2,1.0881339633278858e-3,"cx3_1: 1.404e-2, cx3_4: 9.569e-3"
Q4,107.7206577158848,39.53646191578741,5.023688763694154,3.600000000000003e-2,8.245940049492115e-4,"cx4_3: 9.569e-3"
