Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,4.822062924372363,107.98238788560865,55.34557682120301,3.0399999999999983e-2,0.0003211686933646554,"cx0_1: 1.301e-2 "
1,4.759943048951282,111.61316445722377,95.48877698179096,2.5900000000000034e-2,0.0002646017345145228,"cx1_3: 7.483e-3 , cx1_2: 9.751e-3 , cx1_0: 1.301e-2 "
2,4.907316377605588,63.59711691065505,123.85087124869948,1.1099999999999999e-2,0.0002650311216999199,"cx2_1: 9.751e-3 "
3,4.878982530981268,97.05111259699855,177.93780444302348,1.7900000000000027e-2,0.000209142807391633,"cx3_5: 1.154e-2 , cx3_1: 7.483e-3 "
4,4.870889371458112,153.22101425636924,42.09534964618904,1.9199999999999995e-2,0.00022520558748551067,"cx4_5: 9.204e-3 "
5,4.963973823711457,86.87647405642528,166.1623710776375,1.770000000000005e-2,0.00029041032309271383,"cx5_6: 6.388e-3 , cx5_4: 9.204e-3 , cx5_3: 1.154e-2 "
6,5.177002199425733,94.94343879550964,154.93607657107657,2.4899999999999922e-2,0.00026520700129309047,"cx6_5: 6.388e-3 "
