Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,59.56409698135837,40.838642538245736,5.286310172754141,1.0499999999999954e-2,9.478242236237125e-4,"cx0_1: 1.056e-2, cx0_2: 1.439e-2"
Q1,56.85738724549174,45.83714599319362,5.237868403466041,2.0000000000000018e-2,8.61074196352911e-4,"cx1_0: 1.056e-2, cx1_2: 1.810e-2"
Q2,55.85623441672714,54.68396095692068,5.030270003864856,2.0000000000000018e-2,8.276044700668299e-4,"cx2_0: 1.439e-2, cx2_1: 1.810e-2, cx2_3: 1.533e-2, cx2_4: 1.153e-2"
Q3,45.09102807771918,28.52519067072216,5.29603155075688,9.000000000000008e-3,1.0708998777412407e-3,"cx3_2: 1.533e-2, cx3_4: 1.316e-2"
Q4,40.284564289768824,33.542078168193406,5.084715605385988,2.2499999999999964e-2,8.878993695003508e-4,"cx4_2: 1.153e-2, cx4_3: 1.316e-2"
