Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,5.114859138362278,63.05794427467089,102.84698472115025,3.839999999999999e-2,0.000479831274794407,"cx0_14: 2.772e-2 , cx0_1: 1.313e-2 "
1,5.235719067152352,50.33826571995526,55.44649553301003,8.579999999999999e-2,0.0010007814888740277,"cx1_13: 3.921e-2 , cx1_2: 1.022e-2 , cx1_0: 1.313e-2 "
2,5.038465487854345,73.45787867249066,115.0436595161535,2.9000000000000026e-2,0.00047370944047953913,"cx2_12: 4.971e-2 , cx2_3: 2.269e-2 , cx2_1: 1.022e-2 "
3,4.894585426758517,63.4654940121026,16.267183325975218,4.299999999999993e-2,0.0004265587212042269,"cx3_11: 3.048e-2 , cx3_4: 1.847e-2 , cx3_2: 2.269e-2 "
4,5.021573031056428,42.59563267499685,55.812497590491624,7.010000000000005e-2,0.0009409066892609142,"cx4_10: 4.934e-2 , cx4_5: 4.271e-2 , cx4_3: 1.847e-2 "
5,5.073088365686317,18.833004132022044,27.57948167114037,5.779999999999996e-2,0.0030977441090085734,"cx5_9: 3.289e-2 , cx5_6: 4.925e-2 , cx5_4: 4.271e-2 "
6,4.929432870885953,91.07981167411067,100.78530034100524,3.289999999999993e-2,0.0007660476229471318,"cx6_8: 2.066e-2 , cx6_5: 4.925e-2 "
7,4.982616184022157,33.05170547047411,13.78677735017806,7.220000000000004e-2,0.0023812283955242284,"cx7_8: 2.851e-2 "
8,4.751541314318046,110.42530309821997,142.42826665339018,6.55e-2,0.0005495549814776267,"cx8_6: 2.066e-2 , cx8_9: 2.349e-2 , cx8_7: 2.851e-2 "
9,4.973446610961155,46.11555630348091,53.616640106280165,7.289999999999996e-2,0.00156621654760881,"cx9_5: 3.289e-2 , cx9_10: 3.999e-2 , cx9_8: 2.349e-2 "
10,4.9447889279004125,46.42859608850383,58.54036231922484,3.83e-2,0.0022686791206761358,"cx10_4: 4.934e-2 , cx10_11: 2.621e-2 , cx10_9: 3.999e-2 "
11,4.997421978519009,49.03613927435451,58.785766046222825,1.8569999999999998e-1,0.0005348279647481948,"cx11_3: 3.048e-2 , cx11_12: 1.556e-2 , cx11_10: 2.621e-2 "
12,4.763382814179217,74.65624624090366,64.74445482697946,9.899999999999998e-2,0.0005079382140547275,"cx12_2: 4.971e-2 , cx12_13: 1.916e-2 , cx12_11: 1.556e-2 "
13,4.974293877019637,31.399899821334227,33.22251135374074,8.830000000000005e-2,0.0018594263794553308,"cx13_14: 3.223e-2 , cx13_1: 3.921e-2 , cx13_12: 1.916e-2 "
14,5.00679838232325,41.771408831480265,60.40507119228282,4.74e-2,0.0007008607073187581,"cx14_0: 2.772e-2 , cx14_13: 3.223e-2 "
