Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.175377358271416,75.65896250904098,96.12897396373745,4.187350078211917e-4,4.187350078211917e-4,1.1299999999999977e-2,"cx0_1: 1.200e-2 "
1,5.267210272756181,32.12665356284716,58.26803891078885,3.723132928909197e-4,3.723132928909197e-4,1.5800000000000036e-2,"cx1_2: 9.100e-3 , cx1_0: 1.200e-2 "
2,5.052381273993766,85.41719779158176,114.1118704714803,2.3473408303982605e-4,2.3473408303982605e-4,2.7900000000000036e-2,"cx2_3: 2.407e-2 , cx2_1: 9.100e-3 "
3,4.855914590390929,94.53559684442483,22.986825234176038,1.5617328006229138e-3,1.5617328006229138e-3,1.870000000000005e-2,"cx3_4: 1.988e-2 , cx3_2: 2.407e-2 "
4,5.118559706054408,95.74656542741766,125.91149340348342,4.181174785743608e-4,4.181174785743608e-4,2.8799999999999937e-2,"cx4_3: 1.988e-2 "
