Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout assignment error,√x (sx) error,CNOT error
,5.073463515169187,106.55207154271011,98.14447761460929,2.4899999999999922e-2,0.00019722372066468532,"cx0_1: 7.039e-3 "
1,4.943845270807179,61.422728159121526,35.066796885470076,2.2499999999999964e-2,0.0003174244195080144,"cx1_2: 1.829e-2 , cx1_4: 6.110e-3 , cx1_0: 7.039e-3 "
2,4.668161806558179,117.630522963715,100.7975550297235,1.8299999999999983e-2,0.00022099528520594632,"cx2_3: 8.282e-3 , cx2_1: 1.829e-2 "
3,4.88732752282645,66.84033050767115,102.81178499173404,4.8899999999999944e-2,0.0005328836488403676,"cx3_2: 8.282e-3 , cx3_5: 6.637e-3 "
4,5.016355465060856,132.52619228888582,201.68503342423782,1.419999999999999e-2,0.00017589510163930217,"cx4_1: 6.110e-3 , cx4_7: 1.000e+0 "
5,4.950752493251924,108.29146364881147,98.6755952148669,2.5600000000000067e-2,0.0002559494659478196,"cx5_8: 2.143e-2 , cx5_3: 6.637e-3 "
6,4.970618106070414,103.76133709485381,129.6691672932961,1.200000000000001e-2,0.00021973425860413192,"cx6_7: 8.238e-3 "
7,4.889861189244969,132.12979170086493,115.26947227279368,2.8899999999999926e-2,0.00020902353764003066,"cx7_10: 8.067e-3 , cx7_6: 8.238e-3 , cx7_4: 1.000e+0 "
8,4.769858877053944,124.02228919297052,67.41315574124823,6.720000000000004e-2,0.0003736517418594557,"cx8_5: 2.143e-2 , cx8_9: 1.213e-2 , cx8_11: 9.756e-3 "
9,4.948874341732139,118.10473138254106,58.79510569908761,3.390000000000004e-2,0.0003082054214706942,"cx9_8: 1.213e-2 "
10,4.96629556444031,108.7123083751498,154.4025963875301,4.9900000000000055e-2,0.000473613672142965,"cx10_12: 6.899e-3 , cx10_7: 8.067e-3 "
11,4.66463064102183,154.04939575290737,123.78582706741297,2.090000000000003e-2,0.000189993306904711,"cx11_14: 5.122e-3 , cx11_8: 9.756e-3 "
12,4.741468841128948,123.08608985692676,70.4869677677942,4.239999999999999e-2,0.00017416610489773732,"cx12_13: 1.120e-2 , cx12_10: 6.899e-3 , cx12_15: 5.770e-3 "
13,4.879070390750562,89.41875274767045,91.88808535360387,5.810000000000004e-2,0.00035572392879501817,"cx13_14: 9.693e-3 , cx13_12: 1.120e-2 "
14,4.774813340241209,123.50608166985542,145.9124998907512,1.0360000000000003e-1,0.00016831104502502438,"cx14_11: 5.122e-3 , cx14_13: 9.693e-3 , cx14_16: 5.258e-3 "
15,4.860833114889884,137.37410584956854,148.3351789732255,8.540000000000003e-2,0.0002689975153571699,"cx15_18: 4.764e-3 , cx15_12: 5.770e-3 "
16,4.978320386913403,93.19649176126123,117.23355034936692,1.5000000000000013e-2,0.0002088656440284323,"cx16_14: 5.258e-3 , cx16_19: 9.806e-3 "
17,5.000294196648053,63.74337479501209,41.44195812537726,1.550000000000007e-2,0.00017271656657011011,"cx17_18: 4.519e-3 "
18,4.772450667924684,130.52155713663115,51.189342325041586,2.1700000000000053e-2,0.00017338994260483433,"cx18_21: 7.985e-3 , cx18_17: 4.519e-3 , cx18_15: 4.764e-3 "
19,4.8077166874330794,145.09390681332457,165.06154997712488,1.5700000000000047e-2,0.00013012458769485281,"cx19_16: 9.806e-3 , cx19_22: 4.751e-3 , cx19_20: 1.000e+0 "
20,5.045571060664554,18.66713987400914,123.11977635108131,2.977000000000001e-1,0.0003853367118208799,"cx20_19: 1.000e+0 "
21,4.9410195180124115,86.42375715722405,112.77688442815278,3.1200000000000006e-2,0.00034376640189507545,"cx21_18: 7.985e-3 , cx21_23: 1.000e+0 "
22,4.906803288095679,132.82333769208148,85.04800731529791,2.5700000000000056e-2,0.00022582027848833968,"cx22_19: 4.751e-3 , cx22_25: 7.135e-3 "
23,4.8916067301911985,95.12463909151138,134.0533078922369,2.8699999999999948e-2,0.0003618572224838766,"cx23_24: 1.072e-2 , cx23_21: 1.000e+0 "
24,4.664459284220568,165.04977510981553,75.27344740748464,3.43e-2,0.0002652101331138305,"cx24_23: 1.072e-2 , cx24_25: 6.085e-3 "
25,4.742072211452911,182.6116201055051,83.16075076172159,4.200000000000004e-2,0.00018798925134297687,"cx25_22: 7.135e-3 , cx25_26: 5.323e-3 , cx25_24: 6.085e-3 "
26,4.9616549063917965,95.73100913732361,99.68300272872673,2.8000000000000025e-2,0.00021250986805300138,"cx26_25: 5.323e-3 "
