Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,5.114859840009417,60.02091193242719,97.19196061471729,2.7900000000000036e-2,0.00042387891687466,"cx0_14: 2.652e-2 , cx0_1: 1.767e-2 "
1,5.235710925056903,56.37257759121752,58.89667117053287,9.539999999999993e-2,0.0010913570984888406,"cx1_13: 3.840e-2 , cx1_2: 9.985e-3 , cx1_0: 1.767e-2 "
2,5.03846472137458,77.34641552553234,134.04536889501546,2.529999999999999e-2,0.0005302037126983121,"cx2_12: 4.856e-2 , cx2_3: 2.618e-2 , cx2_1: 9.985e-3 "
3,4.894588634154709,63.86337204011453,17.119368000642506,5.160000000000009e-2,0.0005632652705651499,"cx3_11: 2.940e-2 , cx3_4: 1.593e-2 , cx3_2: 2.618e-2 "
4,5.021578344330496,42.52473380824507,54.87693565373688,4.590000000000005e-2,0.0007522370861014688,"cx4_10: 3.756e-2 , cx4_5: 2.850e-2 , cx4_3: 1.593e-2 "
5,5.073086002206782,20.983694865965134,31.255518203756857,5.259999999999998e-2,0.003236979788948876,"cx5_9: 3.945e-2 , cx5_6: 5.720e-2 , cx5_4: 2.850e-2 "
6,4.929436696205535,55.46696776125765,43.06435048641486,3.2399999999999984e-2,0.0015382994162024956,"cx6_8: 2.370e-2 , cx6_5: 5.720e-2 "
7,4.982615340699577,42.11992402014527,15.433245145388375,5.620000000000003e-2,0.0019111589572735114,"cx7_8: 2.238e-2 "
8,4.751548888384371,109.20056448302361,126.84963599133961,5.820000000000003e-2,0.000408212594969895,"cx8_6: 2.370e-2 , cx8_9: 2.943e-2 , cx8_7: 2.238e-2 "
9,4.973450484464591,25.859131573977127,47.28519745504375,1.2470000000000003e-1,0.002324490057047006,"cx9_5: 3.945e-2 , cx9_10: 4.518e-2 , cx9_8: 2.943e-2 "
10,4.944789685712436,57.464888206502664,65.41519136003657,3.920000000000001e-2,0.002564630520593464,"cx10_4: 3.756e-2 , cx10_11: 2.992e-2 , cx10_9: 4.518e-2 "
11,4.997432577764665,67.13458479281678,93.30554168091604,1.7710000000000004e-1,0.0004735265083220032,"cx11_3: 2.940e-2 , cx11_12: 1.613e-2 , cx11_10: 2.992e-2 "
12,4.763383334715947,55.054449895011395,53.964701087620554,9.830000000000005e-2,0.0007722428670248089,"cx12_2: 4.856e-2 , cx12_13: 2.123e-2 , cx12_11: 1.613e-2 "
13,4.974295129624767,30.810744205476585,32.54615151300782,8.689999999999998e-2,0.0020153772222885123,"cx13_14: 3.144e-2 , cx13_1: 3.840e-2 , cx13_12: 2.123e-2 "
14,5.006792301479072,34.08681006715027,61.615861605425735,5.840000000000001e-2,0.0008555869297122179,"cx14_0: 2.652e-2 , cx14_13: 3.144e-2 "
