Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,111.84533852027992,74.84541846115225,4.819506565130409,9.000000000000008e-3,6.099973349973103e-4,"cx0_1: 6.956e-3"
Q1,126.5264865288413,41.85100380544197,4.891105829944938,1.6000000000000014e-2,5.767894113732269e-4,"cx1_0: 6.956e-3, cx1_2: 8.693e-3, cx1_3: 1.903e-2"
Q2,58.63102140265317,66.06779841793453,4.716856774124011,2.400000000000002e-2,4.777304344074696e-4,"cx2_1: 8.693e-3"
Q3,27.52260765627665,60.84228486356433,4.789025751734939,6.2000000000000055e-2,1.3020828046014308e-3,"cx3_1: 1.903e-2, cx3_4: 1.164e-2"
Q4,53.76900501572863,33.27897129049117,5.023685884444709,3.200000000000003e-2,8.069342897216871e-4,"cx4_3: 1.164e-2"
