Qubit,T1 (µs),T2 (µs),Frecuency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,53.801619605189885,46.512213268417945,5.286307500030761,1.1500000000000066e-2,9.584762439089055e-4,"cx0_1: 1.149e-2, cx0_2: 1.564e-2"
Q1,46.251189418394546,46.80943945009613,5.2378587386535305,1.3500000000000068e-2,7.284858973782757e-4,"cx1_0: 1.149e-2, cx1_2: 1.504e-2"
Q2,55.165556851804446,65.42161661948593,5.0302528233963795,1.200000000000001e-2,8.127479362074942e-4,"cx2_0: 1.564e-2, cx2_1: 1.504e-2, cx2_3: 1.177e-2, cx2_4: 1.185e-2"
Q3,54.00801427351973,32.42651367323446,5.29603915327917,2.2499999999999964e-2,8.267380547842111e-4,"cx3_2: 1.177e-2, cx3_4: 1.199e-2"
Q4,51.20408955021732,49.05549019772522,5.084681528588354,2.400000000000002e-2,1.2737046883697898e-3,"cx4_2: 1.185e-2, cx4_3: 1.199e-2"
