Qubit,T1 (µs),T2 (µs),Frecuency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,53.440404831396506,54.769859194402954,4.819503634175525,2.9000000000000026e-2,9.16170673082874e-4,"cx0_1: 1.005e-2"
Q1,55.106354060646254,28.2168085716527,4.891104418636476,4.1000000000000036e-2,1.0474462129536504e-3,"cx1_0: 1.005e-2, cx1_2: 9.068e-3, cx1_3: 1.210e-2"
Q2,139.6769076494266,94.51422591681856,4.716863640856003,1.7000000000000015e-2,6.297856536775595e-4,"cx2_1: 9.068e-3"
Q3,101.42445378263926,68.43816612152682,4.789028988922222,3.400000000000003e-2,9.50949384172832e-4,"cx3_1: 1.210e-2, cx3_4: 8.131e-3"
Q4,95.584343312651,31.72106175197871,5.023695350325537,4.600000000000004e-2,9.048806687956759e-4,"cx4_3: 8.131e-3"
