Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.114624294958494,70.33068796386655,79.08868413482335,4.757876018343022e-4,4.757876018343022e-4,2.7699999999999947e-2,"cx0_14: 2.921e-2 , cx0_1: 2.059e-2 "
1,5.234956933030317,49.40826355579807,39.6830926162578,9.586278416371522e-4,9.586278416371522e-4,4.3099999999999916e-2,"cx1_13: 4.989e-2 , cx1_2: 1.380e-2 , cx1_0: 2.059e-2 "
2,5.038349473746686,83.16076169943373,93.28894248423816,5.63826522854199e-4,5.63826522854199e-4,3.5699999999999954e-2,"cx2_12: 3.836e-2 , cx2_3: 2.217e-2 , cx2_1: 1.380e-2 "
3,4.894443905465864,70.70898322909275,18.266800503640017,4.901337538031267e-4,4.901337538031267e-4,5.030000000000001e-2,"cx3_11: 3.857e-2 , cx3_4: 1.789e-2 , cx3_2: 2.217e-2 "
4,5.02209831339022,57.52976246066351,71.8406287164137,8.692055886591189e-4,8.692055886591189e-4,4.75000000000001e-2,"cx4_10: 2.626e-2 , cx4_5: 2.807e-2 , cx4_3: 1.789e-2 "
5,5.0732284286558595,21.581075169525857,33.37294606558611,2.6728627090696127e-3,2.6728627090696127e-3,4.180000000000006e-2,"cx5_9: 4.214e-2 , cx5_6: 4.925e-2 , cx5_4: 2.807e-2 "
6,4.929462480383849,80.22799082475136,95.04795257896852,9.425476204188429e-4,9.425476204188429e-4,4.200000000000004e-2,"cx6_8: 2.053e-2 , cx6_5: 4.925e-2 "
7,4.98324443957775,40.47255191819753,25.298401826524998,1.851374560332113e-3,1.851374560332113e-3,4.069999999999996e-2,"cx7_8: 2.331e-2 "
8,4.751433540553678,111.80652273415106,77.32976859158073,5.613858964712907e-4,5.613858964712907e-4,3.73e-2,"cx8_6: 2.053e-2 , cx8_9: 2.494e-2 , cx8_7: 2.331e-2 "
9,4.97351629093963,37.038514973093385,52.44954194514473,2.4648709964284927e-3,2.4648709964284927e-3,5.479999999999996e-2,"cx9_5: 4.214e-2 , cx9_10: 2.633e-2 , cx9_8: 2.494e-2 "
10,4.944698793621007,58.49412524042551,63.322331247326396,1.2751723721860354e-3,1.2751723721860354e-3,4.5700000000000074e-2,"cx10_4: 2.626e-2 , cx10_11: 3.017e-2 , cx10_9: 2.633e-2 "
11,4.997446895941236,62.75592013946776,53.34811114870239,8.944643102907075e-4,8.944643102907075e-4,4.069999999999996e-2,"cx11_3: 3.857e-2 , cx11_12: 2.489e-2 , cx11_10: 3.017e-2 "
12,4.763630184302488,70.7681684311283,66.69933864257513,1.115121185727991e-3,1.115121185727991e-3,3.5800000000000054e-2,"cx12_2: 3.836e-2 , cx12_13: 2.509e-2 , cx12_11: 2.489e-2 "
13,4.973581665172946,28.379968236872415,16.690967100506104,2.515927056694127e-3,2.515927056694127e-3,7.780000000000009e-2,"cx13_14: 6.226e-2 , cx13_1: 4.989e-2 , cx13_12: 2.509e-2 "
14,5.007388568155526,44.32831758695371,55.51810749077048,7.732203978025834e-4,7.732203978025834e-4,5.610000000000004e-2,"cx14_0: 2.921e-2 , cx14_13: 6.226e-2 "
