Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,102.1981598333069,18.38638524492989,4.79594312916456,6.899999999999995e-2,6.685286576849091e-4,"cx0_1: 7.911e-3"
Q1,100.36352120250145,99.10787164221207,4.940056078320674,1.100000000000001e-2,7.664482998996716e-4,"cx1_0: 7.911e-3, cx1_2: 8.194e-3, cx1_3: 1.205e-2"
Q2,118.5086905385948,140.5956847412165,4.8332520025561765,1.5000000000000013e-2,6.566222947015558e-4,"cx2_1: 8.194e-3"
Q3,75.09449816849393,96.40127753412018,4.807990383433307,1.6000000000000014e-2,1.3537675079843443e-3,"cx3_1: 1.205e-2, cx3_4: 6.441e-3"
Q4,106.111572416955,43.07493264713104,4.749886615347523,2.0000000000000018e-2,1.342708424042412e-3,"cx4_3: 6.441e-3"
