Qubit,T1 (µs),T2 (µs),Frecuency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,58.17304989055822,56.54261824122236,5.286306407520891,1.3000000000000012e-2,6.971711969434959e-4,"cx0_1: 1.115e-2, cx0_2: 1.483e-2"
Q1,53.30810054682772,49.16334586051555,5.237858340746015,2.0499999999999963e-2,8.723454802957597e-4,"cx1_0: 1.115e-2, cx1_2: 1.398e-2"
Q2,64.3193040292617,70.29638896780816,5.030251890300885,1.9500000000000073e-2,1.0369875335288277e-3,"cx2_0: 1.483e-2, cx2_1: 1.398e-2, cx2_3: 1.342e-2, cx2_4: 1.202e-2"
Q3,38.48286143033531,27.21225403268842,5.29605221766969,1.550000000000007e-2,7.460995319177979e-4,"cx3_2: 1.342e-2, cx3_4: 1.574e-2"
Q4,49.99312040371548,48.07295898866025,5.084676497101104,2.400000000000002e-2,1.1009207088445942e-3,"cx4_2: 1.202e-2, cx4_3: 1.574e-2"
