Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,5.091541363767479,30.507875014076483,70.39524045930143,2.1700000000000053e-2,0.00040074098223655887,"cx0_1: 8.029e-3 "
1,5.013272609490693,88.87436007528535,35.84335376418135,6.840000000000002e-2,0.0003102324911962,"cx1_4: 7.591e-3 , cx1_2: 1.042e-2 , cx1_0: 8.029e-3 "
2,4.863041099137736,134.46968320652329,71.09788240741811,1.4499999999999957e-2,0.0002360558006793276,"cx2_1: 1.042e-2 , cx2_3: 7.747e-3 "
3,5.1043991669887205,78.73011185245146,53.20163008768382,1.6999999999999904e-2,0.0002917407363545146,"cx3_5: 5.667e-3 , cx3_2: 7.747e-3 "
4,5.064050997141307,118.41168671123133,104.93460642401351,2.960000000000007e-2,0.0002357922935560012,"cx4_7: 8.027e-3 , cx4_1: 7.591e-3 "
5,4.8931719476276845,106.18035716305143,62.66916684533859,1.8299999999999983e-2,0.00022078627003311398,"cx5_8: 1.130e-2 , cx5_3: 5.667e-3 "
6,4.993598637490302,127.40822234453431,212.3488455675016,3.639999999999999e-2,0.00023627722437937284,"cx6_7: 7.685e-3 "
7,4.943161865906411,61.79178084785753,79.2609660318251,4.150000000000009e-2,0.00035026906746934804,"cx7_10: 9.788e-3 , cx7_4: 8.027e-3 , cx7_6: 7.685e-3 "
8,4.761324022693209,115.69819285843394,176.8907315075357,2.2699999999999942e-2,0.0007970399042171699,"cx8_5: 1.130e-2 , cx8_11: 9.068e-3 , cx8_9: 1.051e-2 "
9,4.849742242396949,129.30679166071084,121.08537757515528,1.8900000000000028e-2,0.0001972764482673818,"cx9_8: 1.051e-2 "
10,5.046747069066698,111.02296485447656,150.84637906403313,1.859999999999995e-2,0.00037649174596571185,"cx10_12: 2.856e-2 , cx10_7: 9.788e-3 "
11,4.846894747506541,139.00904969096928,128.5128678281186,2.0299999999999985e-2,0.00022663898314418066,"cx11_8: 9.068e-3 , cx11_14: 7.302e-3 "
12,4.998829105284597,78.07202099253088,31.60834168547328,5.04e-2,0.0022556037427954316,"cx12_15: 1.823e-2 , cx12_10: 2.856e-2 , cx12_13: 3.047e-2 "
13,4.881594302622039,105.01651306802229,176.29546846226546,1.8000000000000016e-2,0.00028814995559610216,"cx13_14: 3.526e-2 , cx13_12: 3.047e-2 "
14,5.097263009791055,48.6078823991782,110.17426384167672,3.649999999999998e-2,0.0013618174329241691,"cx14_13: 3.526e-2 , cx14_16: 1.040e-2 , cx14_11: 7.302e-3 "
15,4.761233185239347,114.95923871322967,122.84032016996532,1.100000000000001e-2,0.0002036513982727296,"cx15_12: 1.823e-2 , cx15_18: 8.952e-3 "
16,4.967801104544033,79.34916251752132,77.55176076352618,1.7900000000000027e-2,0.0012740039516381003,"cx16_19: 1.242e-2 , cx16_14: 1.040e-2 "
17,5.054515048827857,149.87766598329168,43.452694261602396,6.479999999999997e-2,0.00032983951063531887,"cx17_18: 2.589e-2 "
18,4.893400686831725,89.69769584847083,32.58810496818578,1.018e-1,0.00041903867667776595,"cx18_17: 2.589e-2 , cx18_21: 1.051e-2 , cx18_15: 8.952e-3 "
19,4.893537707476798,120.19382102951134,149.321891925974,3.53e-2,0.00030819201153258494,"cx19_20: 8.187e-3 , cx19_16: 1.242e-2 , cx19_22: 1.352e-2 "
20,5.025948662259937,120.1127924470299,147.28305874283546,7.040000000000002e-2,0.00025755837744437807,"cx20_19: 8.187e-3 "
21,4.942509336924368,146.04324638431578,40.29727321220961,6.869999999999998e-2,0.0002585205180613304,"cx21_23: 8.075e-3 , cx21_18: 1.051e-2 "
22,4.984721066710345,123.72317407165347,152.98940054356353,4.200000000000004e-2,0.00023584192081557083,"cx22_25: 1.318e-2 , cx22_19: 1.352e-2 "
23,5.071125041687751,97.21235539333041,27.01859766384975,2.8100000000000014e-2,0.00042463686583161196,"cx23_21: 8.075e-3 , cx23_24: 1.447e-2 "
24,4.969251402788276,111.26304055993114,132.94227740131407,3.5599999999999965e-2,0.00024362404452660792,"cx24_23: 1.447e-2 , cx24_25: 8.047e-3 "
25,4.890828920475122,94.67643408640348,137.98061777175346,9.099999999999997e-2,0.001539667619656287,"cx25_26: 1.226e-2 , cx25_22: 1.318e-2 , cx25_24: 8.047e-3 "
26,5.020555382104011,118.79698435498455,192.291601057098,4.699999999999993e-2,0.0002262850164385683,"cx26_25: 1.226e-2 "
