Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,5.027878412845285,75.89318901520296,65.25855741111589,2.1199999999999997e-2,0.00026651493157127913,"cx0_1: 7.713e-3 "
1,4.972113646041965,110.88686731258605,52.40986472340584,1.4799999999999924e-2,0.0002983587788711309,"cx1_4: 9.989e-3 , cx1_2: 8.564e-3 , cx1_0: 7.713e-3 "
2,4.779309391209808,105.84993375738837,80.45107381586166,1.529999999999998e-2,0.00029462777692878763,"cx2_3: 9.374e-3 , cx2_1: 8.564e-3 "
3,4.849573056164722,126.08294006460403,206.49278942686584,1.5900000000000025e-2,0.00017758712992864216,"cx3_5: 5.763e-3 , cx3_2: 9.374e-3 "
4,4.750785895960803,95.90071247969317,134.32778429011887,2.0499999999999963e-2,0.0003162449074992613,"cx4_7: 8.894e-3 , cx4_1: 9.989e-3 "
5,4.704892941014888,140.08829558517934,269.314983682765,1.1400000000000077e-2,0.00026085977594804334,"cx5_8: 9.635e-3 , cx5_3: 5.763e-3 "
6,4.857676311892545,100.4946316080731,112.36053886357803,3.959999999999997e-2,0.0002632690973057259,"cx6_7: 2.363e-2 "
7,4.704253536090928,116.51053941022306,67.00446563913651,1.0719999999999996e-1,0.00041433678193412304,"cx7_10: 1.212e-2 , cx7_4: 8.894e-3 , cx7_6: 2.363e-2 "
8,4.769321189835524,119.9696194874554,185.92094174298214,1.849999999999996e-2,0.00023503795175632897,"cx8_5: 9.635e-3 , cx8_11: 1.034e-2 , cx8_9: 6.668e-3 "
9,4.864390105135186,138.00124506400746,156.34772497939156,4.420000000000002e-2,0.00021768483912730597,"cx9_8: 6.668e-3 "
10,4.854558996775262,116.01050278284329,118.58010727264957,1.7200000000000104e-2,0.00029832433158920465,"cx10_7: 1.212e-2 , cx10_12: 8.005e-3 "
11,4.854121992207421,94.11734829293137,77.9542832918796,3.0299999999999994e-2,0.000634215492439432,"cx11_14: 1.113e-2 , cx11_8: 1.034e-2 "
12,4.744960069962991,143.0868870852941,21.533735189340536,4.7900000000000054e-2,0.00046175681322989615,"cx12_13: 2.590e-2 , cx12_15: 1.198e-2 , cx12_10: 8.005e-3 "
13,4.846270667761351,90.04931454111926,124.93229334832908,1.21e-2,0.001091235393595868,"cx13_14: 2.119e-2 , cx13_12: 2.590e-2 "
14,4.782470031877198,106.42831665843231,76.96115704588007,2.6499999999999968e-2,0.00017854910732070746,"cx14_13: 2.119e-2 , cx14_11: 1.113e-2 , cx14_16: 1.302e-2 "
15,4.833432338001054,124.66915996189842,134.85114617777063,2.839999999999998e-2,0.0002490697536744245,"cx15_12: 1.198e-2 , cx15_18: 9.458e-3 "
16,4.999847680979367,68.67849134934416,125.30654974206982,1.0700000000000043e-2,0.0003795208439748179,"cx16_14: 1.302e-2 , cx16_19: 1.164e-2 "
17,4.75245474117864,149.31265982236164,212.96700296640773,2.859999999999996e-2,0.0003614986281503914,"cx17_18: 1.062e-2 "
18,4.62898388921099,116.0171043136063,55.42707370520736,3.709999999999991e-2,0.0002553749304577894,"cx18_21: 9.826e-3 , cx18_17: 1.062e-2 , cx18_15: 9.458e-3 "
19,4.75643105299419,133.26820164157843,180.34956571189204,1.1800000000000033e-2,0.00017053403511163977,"cx19_20: 7.006e-3 , cx19_16: 1.164e-2 , cx19_22: 6.189e-3 "
20,4.886507815927137,84.50264083269717,204.0555246776835,2.2399999999999975e-2,0.00030748631773375477,"cx20_19: 7.006e-3 "
21,4.680583227037532,144.0597607407239,159.06527123187854,2.090000000000003e-2,0.00024564202716651894,"cx21_23: 9.289e-3 , cx21_18: 9.826e-3 "
22,4.85441161062947,89.88386601151186,107.84854666931959,1.5900000000000025e-2,0.00022723809255388434,"cx22_19: 6.189e-3 , cx22_25: 8.800e-3 "
23,4.732177214756055,72.43266332528276,64.64641882666673,3.510000000000002e-2,0.00028992052973503464,"cx23_24: 9.518e-3 , cx23_21: 9.289e-3 "
24,4.8284871206726585,83.65984910830878,136.24941049594116,1.9399999999999973e-2,0.0002032294306974943,"cx24_25: 1.769e-2 , cx24_23: 9.518e-3 "
25,4.72995545704958,28.926252543323965,33.158348510472486,3.510000000000002e-2,0.0005908893533961261,"cx25_24: 1.769e-2 , cx25_22: 8.800e-3 , cx25_26: 1.347e-2 "
26,4.847543857085228,126.98118038041574,179.72140078287106,1.2399999999999967e-2,0.0004663058982920363,"cx26_25: 1.347e-2 "
