Qubit,T1 (µs),T2 (µs),Frecuency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,128.9435121979805,18.38638524492989,4.795981450663887,7.899999999999996e-2,5.918592463370953e-4,"cx0_1: 1.523e-2"
Q1,40.41688504041721,26.35888623767767,4.940058473040269,4.600000000000004e-2,1.8421939065539938e-3,"cx1_0: 1.523e-2, cx1_2: 1.159e-2, cx1_3: 2.186e-2"
Q2,112.72247073167794,136.4534511846986,4.8332519544970625,1.9000000000000017e-2,7.741607323580853e-4,"cx2_1: 1.159e-2"
Q3,95.848623911373,88.59468966162093,4.807986341718616,1.9000000000000017e-2,1.1642847011508162e-3,"cx3_1: 2.186e-2, cx3_4: 7.207e-3"
Q4,65.5372148927908,46.813676896977036,4.749895519810401,1.8000000000000016e-2,1.070862338866956e-3,"cx4_3: 7.207e-3"
