Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout assignment error,√x (sx) error,CNOT error
,4.833433903642964,125.75884132010972,205.6006315454163,1.4499999999999957e-2,0.00022821355391473684,"cx0_1: 5.728e-3 "
1,4.623605915522393,167.35486726465524,110.0034308307208,1.3399999999999967e-2,0.00018269561174687608,"cx1_2: 6.863e-3 , cx1_0: 5.728e-3 "
2,4.820534924652557,115.81198755737663,96.39259155240974,7.999999999999996e-2,0.0002166911731316437,"cx2_3: 6.702e-3 , cx2_1: 6.863e-3 "
3,4.7423093717923415,158.1750148449291,84.64098479791623,3.3600000000000074e-2,0.0002618070779367342,"cx3_4: 6.355e-3 , cx3_2: 6.702e-3 "
4,4.8163236694178595,115.00373179809283,145.81212192916865,8.900000000000019e-3,0.00017426132945524612,"cx4_3: 6.355e-3 "
