Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,4.968659295257702,55.35824646520373,48.05839030125121,2.3299999999999987e-2,0.00026417461228421627,"cx0_1: 7.339e-3 "
1,4.770078799898646,118.72948345095425,71.43202821688914,3.970000000000007e-2,0.0003124391206508047,"cx1_2: 2.556e-2 , cx1_0: 7.339e-3 "
2,5.015160845539291,76.1328516219975,98.80473275842454,2.529999999999999e-2,0.0004612404284087348,"cx2_3: 1.153e-2 , cx2_1: 2.556e-2 "
3,5.259249192486142,66.25098267722841,116.29555032430567,2.0399999999999974e-2,0.0003149524276117571,"cx3_4: 6.817e-2 , cx3_2: 1.153e-2 "
4,4.9976335506411145,103.62470781049237,138.30599043269208,4.400000000000004e-2,0.0014031600309003676,"cx4_3: 6.817e-2 "
