Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,4.838195869067732,44.58100042004288,73.11237568536579,4.883142913315023e-4,4.883142913315023e-4,8.319999999999994e-2,"cx0_10: 1.590e-2 , cx0_1: 1.383e-2 "
1,4.681077220425219,49.521282785165255,81.00649648191639,5.435829526949726e-4,5.435829526949726e-4,2.9400000000000093e-2,"cx1_0: 1.383e-2 , cx1_2: 1.478e-2 "
2,4.9465749386198254,48.234904793423496,79.24198709823713,5.174039277524678e-4,5.174039277524678e-4,3.2200000000000006e-2,"cx2_1: 1.478e-2 , cx2_3: 1.834e-2 "
3,4.7656942830492675,46.410400866868,49.96246702337016,1.0669537065306624e-3,1.0669537065306624e-3,2.859999999999996e-2,"cx3_4: 1.650e-2 , cx3_2: 1.834e-2 "
4,4.710179693113406,66.78874438167878,97.81399558574861,7.786245062364571e-4,7.786245062364571e-4,1.6199999999999992e-2,"cx4_3: 1.650e-2 , cx4_11: 1.911e-2 , cx4_5: 1.200e-2 "
5,4.574260315875746,46.15926707090337,39.5972841890932,3.912924911899363e-4,3.912924911899363e-4,3.190000000000004e-2,"cx5_6: 1.086e-2 , cx5_4: 1.200e-2 "
6,4.758338512064105,36.59403596631191,92.32553448959334,3.4093035494419733e-4,3.4093035494419733e-4,2.290000000000003e-2,"cx6_5: 1.086e-2 , cx6_7: 9.925e-3 "
7,4.630152016890279,66.39335704578875,86.07070955788255,2.7882904332980965e-4,2.7882904332980965e-4,2.210000000000001e-2,"cx7_6: 9.925e-3 , cx7_8: 1.582e-2 "
8,4.778074530732212,56.38570042493523,80.24611590720102,3.9995792545520904e-4,3.9995792545520904e-4,2.2800000000000042e-2,"cx8_9: 1.349e-2 , cx8_12: 2.258e-2 , cx8_7: 1.582e-2 "
9,4.929223422932543,15.379601069470711,32.370340049080546,3.7874080249368177e-4,3.7874080249368177e-4,9.299999999999975e-3,"cx9_8: 1.349e-2 "
10,4.6882520258291525,66.24259916828845,111.72962267378614,2.9299475383385437e-4,2.9299475383385437e-4,3.909999999999991e-2,"cx10_0: 1.590e-2 , cx10_13: 1.277e-2 "
11,4.763874482824935,60.364087864722094,73.7363260532688,2.4094689137904154e-3,2.4094689137904154e-3,7.140000000000002e-2,"cx11_4: 1.911e-2 , cx11_17: 2.827e-2 "
12,4.939147039479743,67.08150771166206,95.5509473611204,4.621352355331561e-4,4.621352355331561e-4,1.429999999999998e-2,"cx12_21: 1.909e-2 , cx12_8: 2.258e-2 "
13,4.840228520722576,82.57417211052697,71.13367264109999,2.902070946657295e-4,2.902070946657295e-4,3.93e-2,"cx13_10: 1.277e-2 , cx13_14: 2.998e-2 "
14,4.631906609694657,74.33227755875853,7.442026456316011,1.1347338808556167e-3,1.1347338808556167e-3,1.4939999999999998e-1,"cx14_15: 3.818e-2 , cx14_13: 2.998e-2 "
15,4.802979707212079,87.33623378297399,85.79217245898107,8.002560842929745e-4,8.002560842929745e-4,8.030000000000004e-2,"cx15_14: 3.818e-2 , cx15_24: 9.341e-3 , cx15_16: 1.056e-2 "
16,4.6489806502821,56.97919896943137,85.97347850886422,3.624657408639824e-4,3.624657408639824e-4,9.299999999999997e-2,"cx16_17: 1.128e-2 , cx16_15: 1.056e-2 "
17,4.87703214317315,56.103842494548715,76.39530598724848,4.098497840026334e-4,4.098497840026334e-4,2.8100000000000014e-2,"cx17_11: 2.827e-2 , cx17_16: 1.128e-2 , cx17_18: 1.523e-2 "
18,4.817080191324262,39.166506206503186,55.487721827903975,1.1105184966204607e-3,1.1105184966204607e-3,1.8799999999999928e-2,"cx18_19: 1.694e-2 , cx18_17: 1.523e-2 "
19,4.99927976974108,40.34165495385164,32.23337455470729,4.254532128003691e-4,4.254532128003691e-4,1.980000000000004e-2,"cx19_20: 1.582e-2 , cx19_18: 1.694e-2 , cx19_25: 1.638e-2 "
20,4.842883929502064,59.71243911399908,43.66415824052849,3.3622433306479947e-4,3.3622433306479947e-4,1.090000000000002e-2,"cx20_19: 1.582e-2 , cx20_21: 2.043e-2 "
21,4.779509974415038,59.85234969349963,86.10818235383891,3.844887119932761e-4,3.844887119932761e-4,1.5200000000000102e-2,"cx21_12: 1.909e-2 , cx21_22: 1.832e-2 , cx21_20: 2.043e-2 "
22,4.934830240816804,64.14931577762407,99.03605071126837,4.4034185472211526e-4,4.4034185472211526e-4,2.289999999999992e-2,"cx22_21: 1.832e-2 , cx22_23: 1.949e-2 "
23,4.7971537522305345,28.8741331559114,50.09612311135368,9.859010666359203e-4,9.859010666359203e-4,4.720000000000002e-2,"cx23_26: 3.574e-2 , cx23_22: 1.949e-2 "
24,5.012298938193124,61.410706683911876,96.3085161663217,4.007575601764778e-4,4.007575601764778e-4,1.4100000000000001e-2,"cx24_15: 9.341e-3 , cx24_29: 1.665e-2 "
25,4.859453471558212,32.83125223181161,53.2502685456874,5.264297779834966e-4,5.264297779834966e-4,2.4599999999999955e-2,"cx25_33: 1.528e-2 , cx25_19: 1.638e-2 "
26,4.720576212529293,72.47831386753018,76.93762837994473,2.965825705371997e-4,2.965825705371997e-4,1.4699999999999935e-2,"cx26_23: 3.574e-2 , cx26_37: 9.522e-3 "
27,4.799692328535561,67.04195151275435,90.61633585398873,3.689913891330066e-4,3.689913891330066e-4,4.0200000000000014e-2,"cx27_28: 1.825e-2 , cx27_38: 7.505e-2 "
28,4.895820880682028,28.38540656861605,44.07644637534407,8.119086748508191e-4,8.119086748508191e-4,1.5800000000000036e-2,"cx28_29: 1.918e-2 , cx28_27: 1.825e-2 "
29,4.785710826470496,65.21872107900674,63.11260817636111,4.90559217240956e-4,4.90559217240956e-4,1.4599999999999946e-2,"cx29_28: 1.918e-2 , cx29_24: 1.665e-2 , cx29_30: 1.362e-2 "
30,4.890242308798153,77.25141648025166,62.40111941946277,3.8726469327279595e-4,3.8726469327279595e-4,1.2199999999999989e-2,"cx30_31: 1.077e-2 , cx30_29: 1.362e-2 "
31,5.029863045148094,62.945229929525766,96.36040727426882,3.050046464045603e-4,3.050046464045603e-4,8.199999999999985e-3,"cx31_30: 1.077e-2 , cx31_32: 1.901e-2 , cx31_39: 2.512e-2 "
32,4.898044532571125,72.57908805169453,112.07684786777,1.226264392788845e-3,1.226264392788845e-3,7.98000000000001e-2,"cx32_33: 1.929e-2 , cx32_31: 1.901e-2 "
33,4.646790122744028,60.94969155229319,103.68178605320276,3.6582995204522523e-4,3.6582995204522523e-4,2.2699999999999942e-2,"cx33_34: 7.439e-3 , cx33_32: 1.929e-2 , cx33_25: 1.528e-2 "
34,4.780694340321433,59.743163803167946,84.84811854373368,3.5384248699041223e-4,3.5384248699041223e-4,1.0299999999999976e-2,"cx34_33: 7.439e-3 , cx34_35: 1.091e-2 "
35,4.697463039018248,63.793010274612996,103.84231257278451,3.1221902414416093e-4,3.1221902414416093e-4,1.7100000000000004e-2,"cx35_40: 1.471e-2 , cx35_34: 1.091e-2 , cx35_36: 1.227e-2 "
36,4.970759724992248,54.59666470143695,73.62779245170074,4.6196096117169245e-4,4.6196096117169245e-4,1.2499999999999956e-2,"cx36_35: 1.227e-2 , cx36_37: 1.690e-2 "
37,4.810985934794246,56.68437993655788,63.45063002605101,3.9439122733134495e-4,3.9439122733134495e-4,1.0099999999999998e-2,"cx37_26: 9.522e-3 , cx37_36: 1.690e-2 "
38,4.969871680403591,47.89041021597113,54.320355007443816,6.360979288047864e-3,6.360979288047864e-3,1.0739999999999994e-1,"cx38_41: 2.770e-1 , cx38_27: 7.505e-2 "
39,4.799602903501665,49.69367016758543,26.36237811360724,4.8379544075544497e-4,4.8379544075544497e-4,1.1900000000000022e-2,"cx39_31: 2.512e-2 , cx39_45: 1.583e-2 "
40,4.544907172865462,61.41655431339425,108.71141467653707,8.38926303366405e-4,8.38926303366405e-4,2.6899999999999924e-2,"cx40_35: 1.471e-2 , cx40_49: 2.959e-2 "
41,4.801379658705365,63.10906672074325,57.98790814409636,5.794671115407258e-4,5.794671115407258e-4,6.130000000000002e-2,"cx41_38: 2.770e-1 , cx41_42: 1.252e-2 "
42,4.662955371330048,70.15180700576514,95.16223767065952,3.115364485458981e-4,3.115364485458981e-4,2.750000000000008e-2,"cx42_43: 1.343e-2 , cx42_41: 1.252e-2 "
43,4.7634145371848655,55.25368764924877,21.878633162883574,6.337867113602266e-4,6.337867113602266e-4,6.030000000000002e-2,"cx43_42: 1.343e-2 , cx43_44: 1.379e-2 , cx43_52: 1.744e-2 "
44,4.683095749241544,58.908628257226255,71.86735388794557,5.722683679172467e-4,5.722683679172467e-4,3.259999999999996e-2,"cx44_43: 1.379e-2 , cx44_45: 1.356e-2 "
45,4.930694460900815,79.21987893910081,80.0224286627834,3.6966602345584176e-4,3.6966602345584176e-4,1.9100000000000006e-2,"cx45_44: 1.356e-2 , cx45_39: 1.583e-2 , cx45_46: 1.142e-2 "
46,4.79898479591524,54.52082091649923,82.2555937763165,3.995997539079557e-4,3.995997539079557e-4,1.2199999999999989e-2,"cx46_47: 2.038e-2 , cx46_45: 1.142e-2 "
47,4.885349184185563,70.00513337465378,74.48921315242426,5.827721871402723e-4,5.827721871402723e-4,1.7900000000000027e-2,"cx47_48: 8.748e-3 , cx47_53: 1.119e-2 , cx47_46: 2.038e-2 "
48,4.757704092354121,70.08396820470553,106.17769278740576,3.5459771031746447e-4,3.5459771031746447e-4,1.1400000000000077e-2,"cx48_47: 8.748e-3 , cx48_49: 2.840e-2 "
49,4.661064147182837,40.184458372494596,63.752585604044945,1.384092097178649e-3,1.384092097178649e-3,1.6000000000000014e-2,"cx49_40: 2.959e-2 , cx49_50: 1.662e-2 , cx49_48: 2.840e-2 "
50,4.782089187773674,44.64587889218352,52.3779111231875,6.047015609387247e-4,6.047015609387247e-4,2.760000000000007e-2,"cx50_51: 8.453e-3 , cx50_49: 1.662e-2 "
51,4.887042368039419,50.99876331740179,88.24782525248776,3.1456327793323195e-4,3.1456327793323195e-4,1.970000000000005e-2,"cx51_50: 8.453e-3 , cx51_54: 9.187e-3 "
52,4.898889025132842,91.06813095924925,93.30733730237046,3.5173158082343675e-4,3.5173158082343675e-4,3.5700000000000065e-2,"cx52_43: 1.744e-2 , cx52_56: 2.363e-2 "
53,4.677356350235292,66.42946552224448,89.97924648444297,3.4811912966706396e-4,3.4811912966706396e-4,1.0099999999999998e-2,"cx53_47: 1.119e-2 , cx53_60: 7.467e-3 "
54,4.702646240926138,70.83565052288913,120.54620322628162,3.5129105404426493e-4,3.5129105404426493e-4,4.410000000000003e-2,"cx54_64: 3.759e-2 , cx54_51: 9.187e-3 "
55,4.8814502128953166,66.28650455301094,35.02677647251815,1.3486717969440694e-3,1.3486717969440694e-3,4.4399999999999995e-2,"cx55_56: 5.240e-2 "
56,4.80725573115339,51.50121394050835,13.375108981584194,5.551595090630263e-4,5.551595090630263e-4,1.0289999999999999e-1,"cx56_57: 5.360e-2 , cx56_55: 5.240e-2 , cx56_52: 2.363e-2 "
57,4.618159015924957,46.088428348061676,79.29000144114573,5.138662379971829e-4,5.138662379971829e-4,2.8899999999999926e-2,"cx57_56: 5.360e-2 , cx57_58: 1.350e-2 "
58,4.784332657695967,70.29860057606395,101.92909584799405,4.1878887364163144e-4,4.1878887364163144e-4,1.3600000000000056e-2,"cx58_57: 1.350e-2 , cx58_59: 1.206e-2 "
59,4.924544499500946,89.6554177136898,113.62921032563438,3.2814581625257926e-4,3.2814581625257926e-4,1.2800000000000034e-2,"cx59_60: 1.308e-2 , cx59_58: 1.206e-2 "
60,4.7770210231630035,75.48663520845894,115.80681761198427,3.4323395561165667e-4,3.4323395561165667e-4,1.4599999999999946e-2,"cx60_53: 7.467e-3 , cx60_59: 1.308e-2 , cx60_61: 9.929e-3 "
61,4.641205216961524,64.36601801630974,104.25222348665338,3.750072501798815e-4,3.750072501798815e-4,1.330000000000009e-2,"cx61_60: 9.929e-3 , cx61_62: 1.620e-2 "
62,4.825542581785112,67.31928867747894,27.89768164530532,4.338367501268269e-4,4.338367501268269e-4,2.50999999999999e-2,"cx62_61: 1.620e-2 , cx62_63: 2.028e-2 "
63,4.697943156671458,10.97970274427181,20.040357954850307,1.272877054858683e-3,1.272877054858683e-3,4.610000000000003e-2,"cx63_62: 2.028e-2 , cx63_64: 2.485e-2 "
64,4.832122949720709,58.57170399813998,66.84518930648625,3.8747402037535907e-4,3.8747402037535907e-4,1.6100000000000003e-2,"cx64_54: 3.759e-2 , cx64_63: 2.485e-2 "
