Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.282291429133127,53.128279609150766,22.557695559922962,9.643776180579045e-4,9.643776180579045e-4,6.709999999999994e-2,"cx0_2: 2.735e-2 , cx0_1: 2.235e-2 "
1,5.247535432947671,47.570835304379784,25.45131185657486,1.6467875357220783e-3,1.6467875357220783e-3,3.160000000000007e-2,"cx1_2: 2.406e-2 , cx1_0: 2.235e-2 "
2,5.033371336923071,62.763511734262615,61.30167222333804,5.247767797332023e-4,5.247767797332023e-4,9.989999999999999e-2,"cx2_4: 1.569e-2 , cx2_3: 1.887e-2 , cx2_1: 2.406e-2 , cx2_0: 2.735e-2 "
3,5.291954147096545,55.617199826218766,21.447373325788963,5.162312404068032e-4,5.162312404068032e-4,3.4399999999999986e-2,"cx3_4: 2.168e-2 , cx3_2: 1.887e-2 "
4,5.078432484654679,68.52683333268739,46.11422269537537,9.077980120353002e-4,9.077980120353002e-4,8.909999999999996e-2,"cx4_2: 1.569e-2 , cx4_3: 2.168e-2 "
