Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,4.82029347386756,128.42164922408807,92.44087471121692,1.4100000000000001e-2,0.000355889758969595,"cx0_1: 5.360e-3 "
1,4.890164044341593,121.97877620719335,31.820880116286816,3.4399999999999986e-2,0.000340019099800185,"cx1_3: 9.752e-3 , cx1_2: 6.688e-3 , cx1_0: 5.360e-3 "
2,4.716562593304908,118.48326686045881,146.27237844560113,1.770000000000005e-2,0.00020696221405185351,"cx2_1: 6.688e-3 "
3,4.789066075954632,100.46039870780494,99.28568656478213,3.2200000000000006e-2,0.0003936910922453241,"cx3_4: 6.164e-3 , cx3_1: 9.752e-3 "
4,5.023788780725045,90.3140842475432,36.907106393167176,6.590000000000007e-2,0.0003413986543881832,"cx4_3: 6.164e-3 "
