Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,4.743891409266708,141.7771771265829,64.05881362488836,3.200000000000003e-2,0.00035704601282670305,"cx0_1: 9.539e-3 "
1,4.660912680545641,84.44581690261668,34.165883020775006,2.079999999999993e-2,0.00048466363071683876,"cx1_3: 1.473e-2 , cx1_2: 1.590e-2 , cx1_0: 9.539e-3 "
2,4.792494738887503,171.44927291937668,56.844694938510095,4.3500000000000094e-2,0.0006095948721206791,"cx2_1: 1.590e-2 "
3,4.834409235638235,123.43474165795853,49.60330305848404,2.839999999999998e-2,0.0010179925025065638,"cx3_4: 1.418e-2 , cx3_1: 1.473e-2 "
4,4.959555447218382,57.88588938667189,116.63745526364902,1.5700000000000047e-2,0.0005687831671952058,"cx4_3: 1.418e-2 "
