Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,4.74388904241002,131.19595618521717,73.59626840655889,3.699999999999992e-2,0.000551858357725971,"cx0_1: 7.445e-3 "
1,4.660899294562768,87.09724093652451,38.00857568397373,2.739999999999998e-2,0.0003961794010150868,"cx1_3: 1.803e-2 , cx1_2: 1.414e-2 , cx1_0: 7.445e-3 "
2,4.792490426195921,99.26536477416984,47.851893886204394,5.030000000000001e-2,0.0007914375015774963,"cx2_1: 1.414e-2 "
3,4.834406690168855,67.17982140002172,44.374458067772544,1.760000000000006e-2,0.0006761818786324595,"cx3_4: 1.136e-2 , cx3_1: 1.803e-2 "
4,4.959546848148327,86.89411805603484,65.10294986477794,1.7300000000000093e-2,0.0005423156898136337,"cx4_3: 1.136e-2 "
