Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.090166856386417,102.82736072970151,76.27217516209227,2.2599362232968395e-4,2.2599362232968395e-4,4.420000000000002e-2,"cx0_1: 1.551e-2 "
1,5.245310531436299,54.51073663155286,59.25558084195005,5.847195148557597e-4,5.847195148557597e-4,6.299999999999994e-2,"cx1_3: 1.232e-2 , cx1_2: 1.161e-2 , cx1_0: 1.551e-2 "
2,5.3609819299911905,75.14777962263167,40.259328660940774,2.666623784977404e-4,2.666623784977404e-4,2.3399999999999976e-2,"cx2_1: 1.161e-2 "
3,5.170822981617732,95.12252024093631,72.98134889614903,4.5963783522900623e-4,4.5963783522900623e-4,1.6599999999999948e-2,"cx3_4: 1.089e-2 , cx3_1: 1.232e-2 "
4,5.258298873148857,53.7838270771361,95.48955226381085,2.671301259186892e-4,2.671301259186892e-4,2.3700000000000054e-2,"cx4_3: 1.089e-2 "
