Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout assignment error,√x (sx) error,CNOT error
,5.027879308669414,75.85636045152046,65.5391410324081,1.4599999999999946e-2,0.000278593577280933,"cx0_1: 8.833e-3 "
1,4.972129075649984,118.52681573270998,179.8123480587165,2.1299999999999986e-2,0.00029936897634948807,"cx1_4: 1.032e-2 , cx1_2: 8.853e-3 , cx1_0: 8.833e-3 "
2,4.779381644833636,109.06638745139476,95.21403258367128,1.4399999999999968e-2,0.0002184002786487125,"cx2_3: 7.008e-3 , cx2_1: 8.853e-3 "
3,4.849573399385271,99.03628489306104,155.89843287627926,2.0100000000000007e-2,0.00020450837394306792,"cx3_2: 7.008e-3 , cx3_5: 6.587e-3 "
4,4.75077983333592,23.295305266449677,38.08448043566626,3.049999999999997e-2,0.00036271180570559826,"cx4_7: 9.213e-3 , cx4_1: 1.032e-2 "
5,4.704891039098338,148.79314004946409,214.27981309251615,2.0499999999999963e-2,0.00020302133938941174,"cx5_8: 5.975e-3 , cx5_3: 6.587e-3 "
6,4.857668571111971,127.30236994752987,141.89101043487383,3.6699999999999955e-2,0.00022701100547593416,"cx6_7: 4.087e-2 "
7,4.70476240536244,144.22510582466097,75.05537625197702,7.250000000000001e-2,0.00044243327882986767,"cx7_10: 1.237e-2 , cx7_4: 9.213e-3 , cx7_6: 4.087e-2 "
8,4.769315678334988,114.75340677706667,223.96550662283232,1.3900000000000023e-2,0.00018203887929236012,"cx8_5: 5.975e-3 , cx8_11: 6.630e-3 , cx8_9: 6.785e-3 "
9,4.864389243421567,94.46195581668904,143.79533669359208,6.130000000000002e-2,0.0002317172997761085,"cx9_8: 6.785e-3 "
10,4.85453147835161,129.32607650862985,113.2856658352265,1.1800000000000033e-2,0.00023184636369233148,"cx10_7: 1.237e-2 , cx10_12: 7.878e-3 "
11,4.854116894070215,74.1009988814769,120.77596419959247,1.4599999999999946e-2,0.00027126491248246845,"cx11_14: 7.658e-3 , cx11_8: 6.630e-3 "
12,4.744551951333734,91.66982731254924,23.992943715430474,5.699999999999994e-2,0.00033631881924965607,"cx12_13: 2.482e-2 , cx12_15: 1.247e-2 , cx12_10: 7.878e-3 "
13,4.846262326800886,104.36196844570497,104.45396077322197,1.1900000000000022e-2,0.0009609260274184619,"cx13_14: 1.360e-2 , cx13_12: 2.482e-2 "
14,4.78246731367291,99.38732395331878,66.2885430621621,2.8799999999999937e-2,0.0002179462150207747,"cx14_13: 1.360e-2 , cx14_11: 7.658e-3 , cx14_16: 7.001e-3 "
15,4.833419989737125,114.79011899760732,106.91159465785847,3.960000000000008e-2,0.0003336141257747749,"cx15_12: 1.247e-2 , cx15_18: 8.078e-3 "
16,4.9998509760987675,61.51200525933681,45.87700322647316,1.859999999999995e-2,0.0005135164397032068,"cx16_14: 7.001e-3 , cx16_19: 7.334e-3 "
17,4.752441225943031,133.37131743580605,164.9804930682565,3.699999999999992e-2,0.0002708872219217377,"cx17_18: 7.839e-3 "
18,4.629252744961291,114.74548650322627,64.14950057584615,4.4499999999999984e-2,0.00032915818873295523,"cx18_21: 1.045e-2 , cx18_17: 7.839e-3 , cx18_15: 8.078e-3 "
19,4.756556714872594,83.20956930814249,211.8294841600765,1.6059999999999997e-1,0.0002794068835606171,"cx19_20: 1.173e-2 , cx19_22: 8.066e-3 , cx19_16: 7.334e-3 "
20,4.88651144040985,94.49578862673702,129.8400236906476,1.849999999999996e-2,0.00031346692804631567,"cx20_19: 1.173e-2 "
21,4.680571941931376,191.03175658468942,273.78690731502417,2.6799999999999935e-2,0.00048109763196381477,"cx21_23: 2.496e-2 , cx21_18: 1.045e-2 "
22,4.854419568685691,84.7008183018374,67.16732392298105,1.4599999999999946e-2,0.00023019093220681653,"cx22_19: 8.066e-3 , cx22_25: 1.063e-2 "
23,4.732166084531874,109.52340359456045,70.8448536722494,3.410000000000002e-2,0.00038486005779069275,"cx23_24: 8.959e-3 , cx23_21: 2.496e-2 "
24,4.828483557520778,87.22985580170734,157.93328417115717,3.4399999999999986e-2,0.0003522081894116585,"cx24_25: 1.381e-2 , cx24_23: 8.959e-3 "
25,4.7299555038077985,101.69304340896777,103.3057234735081,2.4699999999999944e-2,0.0005075350236348915,"cx25_24: 1.381e-2 , cx25_22: 1.063e-2 , cx25_26: 1.298e-2 "
26,4.847590260790984,73.23703811759628,140.7188426268337,5.380000000000007e-2,0.0006720580907508751,"cx26_25: 1.298e-2 "
