Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout assignment error,√x (sx) error,CNOT error
,5.224961327572496,84.20894455928222,48.213605706519935,8.930000000000005e-2,0.00026547794460338495,"cx0_1: 5.443e-3 "
1,5.003478332088766,109.37736954473304,171.37639416074055,2.729999999999999e-2,0.00016801223654374275,"cx1_4: 7.370e-3 , cx1_2: 7.616e-3 , cx1_0: 5.443e-3 "
2,5.1437911678458645,99.96147488558722,143.1503810006916,1.3000000000000012e-2,0.0004468978480111801,"cx2_3: 8.713e-3 , cx2_1: 7.616e-3 "
3,5.2096385541692,96.17040846281189,181.9555057660615,1.2499999999999956e-2,0.0005927857657485302,"cx3_5: 1.274e-2 , cx3_2: 8.713e-3 "
4,5.087700521985881,77.99313394180403,21.861769431923737,4.709999999999992e-2,0.0014221356749439325,"cx4_7: 8.426e-3 , cx4_1: 7.370e-3 "
5,5.167248516012272,116.31456119686545,182.35890593375797,1.0000000000000009e-2,0.0005142426952746345,"cx5_8: 1.191e-2 , cx5_3: 1.274e-2 "
6,5.151664093847976,97.65940260244064,78.97469021198802,8.499999999999996e-2,0.00020996476399993283,"cx6_7: 5.715e-3 "
7,4.9154405125678124,129.77006406443374,220.46050162023036,3.4499999999999975e-2,0.00023659746036134015,"cx7_10: 7.284e-3 , cx7_6: 5.715e-3 , cx7_4: 8.426e-3 "
8,5.033355469828616,112.36663445139204,109.00653404038762,1.539999999999997e-2,0.00026806759028301624,"cx8_9: 1.350e-2 , cx8_5: 1.191e-2 , cx8_11: 6.142e-3 "
9,5.082179817338804,111.75317670952666,179.66704273412577,2.1600000000000064e-2,0.0003545146160285052,"cx9_8: 1.350e-2 "
10,5.09783113165749,103.76560477298425,155.79099195618883,7.56e-2,0.0002414717977513344,"cx10_12: 5.372e-2 , cx10_7: 7.284e-3 "
11,5.116584792256749,99.28308753968544,137.12266925885206,1.2800000000000034e-2,0.00023838392590461489,"cx11_8: 6.142e-3 , cx11_14: 6.071e-3 "
12,4.927768818511943,121.89660680742428,171.9732052565486,8.689999999999998e-2,0.00030072416429430525,"cx12_15: 1.007e-2 , cx12_13: 6.044e-3 , cx12_10: 5.372e-2 "
13,5.127669209275487,118.71697102716641,172.7746924487373,2.1720000000000006e-1,0.00016655596973940434,"cx13_12: 6.044e-3 , cx13_14: 9.080e-3 "
14,5.017288861020612,94.4561806444777,136.87676736790965,9.600000000000053e-3,0.00019518866210253973,"cx14_16: 1.064e-2 , cx14_11: 6.071e-3 , cx14_13: 9.080e-3 "
15,5.091637065722661,40.403091422137585,68.51426804095013,2.8069999999999995e-1,0.0011206840664690302,"cx15_18: 2.109e-2 , cx15_12: 1.007e-2 "
16,4.9431660304407625,91.62874449250911,155.88591010696368,4.689999999999994e-2,0.0003737267608056933,"cx16_14: 1.064e-2 , cx16_19: 8.628e-3 "
17,5.157798769151445,76.88038453507441,107.26733755306871,1.859999999999995e-2,0.0003534621577780213,"cx17_18: 1.515e-2 "
18,5.059734330135862,65.18388329938409,139.28227344380312,1.4399999999999968e-2,0.0020326422521231304,"cx18_17: 1.515e-2 , cx18_15: 2.109e-2 , cx18_21: 9.655e-3 "
19,5.069442862852764,89.39468618563595,105.86457526442896,1.550000000000007e-2,0.0004320808308272361,"cx19_22: 1.300e-2 , cx19_16: 8.628e-3 , cx19_20: 1.254e-2 "
20,4.9160648549673125,177.38406870899894,118.9032848102183,1.0199999999999987e-2,0.00017467714559862542,"cx20_19: 1.254e-2 "
21,5.144733068084033,66.17331436806118,57.636163507940694,1.6199999999999992e-2,0.0003924245904390349,"cx21_18: 9.655e-3 , cx21_23: 2.110e-2 "
22,5.121467361452459,142.38778006127654,152.50562597559824,2.0000000000000018e-2,0.0004217487895986342,"cx22_19: 1.300e-2 , cx22_25: 1.365e-2 "
23,5.100118016475739,108.22895795046135,41.67248765038703,6.520000000000004e-2,0.0006617941820051433,"cx23_24: 1.355e-2 , cx23_21: 2.110e-2 "
24,4.9633591367491166,63.627821277136256,112.23464080930434,1.1199999999999988e-2,0.0003805778003886173,"cx24_25: 7.921e-3 , cx24_23: 1.355e-2 "
25,5.064632974940145,163.73959008564927,212.28162523967302,1.090000000000002e-2,0.0002708840297001382,"cx25_26: 1.672e-2 , cx25_24: 7.921e-3 , cx25_22: 1.365e-2 "
26,5.215727626173727,109.41515442043135,75.61818671316392,1.2699999999999934e-2,0.0003654163884494784,"cx26_25: 1.672e-2 "
