Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout assignment error,√x (sx) error,CNOT error
,4.833430623988846,165.13338082917326,272.69220323233253,3.210000000000002e-2,0.000316263064007509,"cx0_1: 7.008e-3 "
1,4.623611478619756,170.99071237358274,113.16622926321443,1.3600000000000056e-2,0.00014936962430363852,"cx1_2: 7.061e-3 , cx1_0: 7.008e-3 "
2,4.820533486936471,124.95992444341239,109.22142676934644,1.529999999999998e-2,0.00017164896860886718,"cx2_3: 6.271e-3 , cx2_1: 7.061e-3 "
3,4.742307892212221,149.07543954940422,82.83303945865205,2.9100000000000015e-2,0.00021048132356934292,"cx3_4: 5.235e-3 , cx3_2: 6.271e-3 "
4,4.816325572063474,128.9794792609009,176.4791685510421,6.879999999999997e-2,0.00016278106762861945,"cx4_3: 5.235e-3 "
